Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator D12                      0mil          0mil    1113.76mil       1093mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1093mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1093mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1093mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1091.2mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1108.92mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1095mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1091.2mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1108.92mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1097mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1088.8mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1106.04mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1099mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1088.8mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1106.04mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1101mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1088.8mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1106.04mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1103mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1088.8mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1106.04mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1105mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1086.4mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1103.64mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1107mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1086.4mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1103.64mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1109mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1086.4mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1103.64mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1111mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1086.4mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1103.64mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1113mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1084mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1101.24mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1115mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1084mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1101.24mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1117mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil       1084mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1098.84mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1119mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1081.12mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1098.84mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1121mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1081.12mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1098.84mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1123mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1081.12mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1098.84mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1125mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1076.28mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1081.12mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1096.44mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1127mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1096.44mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1129mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1096.44mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1131mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1096.44mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1133mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1093.56mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1135mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1093.56mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1137mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1093.56mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1139mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1093.56mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1141mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1091.16mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1143mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1091.16mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1145mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1091.16mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1147mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1088.76mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1149mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1088.76mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1151mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1088.76mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1153mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1086.36mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1155mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1086.36mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1157mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1033.56mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1053.76mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1086.36mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1113.76mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1136.28mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil     1328.8mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1353.72mil       1159mil          0mil          0mil  T          0.00 Comment        
Designator D12                      0mil          0mil    1011.04mil       1161mil          0mil          0mil  T          0.00 Comment        
